x	y	value
936000	1860500	43
936000	1861000	88
936000	1861500	28
936000	1863500	68
936000	1864000	53
936000	1864500	13
936000	1865000	33
936000	1866000	148
936000	1866500	188
936000	1867000	83
936000	1867500	133
936000	1868000	420
936000	1868500	118
936000	1869000	366
936000	1869500	118
936000	1870000	63
936000	1870500	158
936000	1871000	98
936000	1871500	18
936000	1872500	48
936000	1873000	38
936000	1874000	38
936000	1874500	108
936000	1875000	13
936000	1875500	43
936000	1876000	5
936000	1876500	28
936000	1877000	93
936000	1877500	8
936000	1881000	28
936000	1882000	8
936000	1882500	8
936000	1885500	5
936000	1886000	53
936000	1894000	38
936000	1894500	8
936000	1895000	58
936000	1895500	18
936000	1896000	53
936000	1896500	28
936000	1897000	8
936000	1898000	18
936000	1898500	73
936000	1899500	18
936500	1800000	23
936500	1800500	18
936500	1801000	48
936500	1801500	8
936500	1803000	78
936500	1803500	28
936500	1804000	98
936500	1804500	23
936500	1805000	0
936500	1805500	8
936500	1806000	123
936500	1806500	68
936500	1807000	33
936500	1807500	63
936500	1808000	43
936500	1808500	0
936500	1809500	18
936500	1814500	68
936500	1815000	18
936500	1817500	5
936500	1818000	23
936500	1819000	28
936500	1819500	33
936500	1820000	58
936500	1821500	8
936500	1822000	8
936500	1822500	18
936500	1823000	28
936500	1823500	33
936500	1824000	28
936500	1824500	5
936500	1825000	78
936500	1825500	28
936500	1826000	18
936500	1826500	123
936500	1827000	216
936500	1827500	23
936500	1828000	18
936500	1828500	33
936500	1829000	38
936500	1829500	28
936500	1830000	8
936500	1831000	33
936500	1831500	68
936500	1832000	18
936500	1832500	58
936500	1834000	8
936500	1834500	18
936500	1835000	43
936500	1835500	58
936500	1836000	13
936500	1836500	8
936500	1837000	8
936500	1837500	13
936500	1838000	23
936500	1838500	33
936500	1839000	38
936500	1839500	23
936500	1840000	23
936500	1840500	18
936500	1841000	53
936500	1842000	18
936500	1842500	23
936500	1843000	113
936500	1843500	63
936500	1844500	8
936500	1845000	138
936500	1845500	202
936500	1846000	28
936500	1847500	5
936500	1848500	43
936500	1849000	23
936500	1851500	8
936500	1852000	38
936500	1852500	18
936500	1853000	23
936500	1853500	23
936500	1854000	138
936500	1854500	58
936500	1855000	78
936500	1855500	133
936500	1856000	43
936500	1856500	83
936500	1857000	13
936500	1857500	13
936500	1858000	33
936500	1858500	23
936500	1859000	13
936500	1859500	8
936500	1860500	33
936500	1861000	38
936500	1861500	153
936500	1862000	23
936500	1864000	18
936500	1864500	5
936500	1865000	5
936500	1866000	48
936500	1866500	43
936500	1867500	5
936500	1868000	48
936500	1868500	183
936500	1869000	23
936500	1869500	113
936500	1870500	8
936500	1871000	13
936500	1873000	23
936500	1874000	8
936500	1874500	43
936500	1875000	119
936500	1875500	23
936500	1876000	18
936500	1876500	13
936500	1877000	8
936500	1878000	58
936500	1879500	5
936500	1882000	8
936500	1882500	8
936500	1892500	8
936500	1893500	93
936500	1894000	103
936500	1894500	38
936500	1895000	143
936500	1895500	868
936500	1896000	38
936500	1896500	83
936500	1897000	108
936500	1898500	8
936500	1899000	13
936500	1899500	38
937000	1800500	43
937000	1801000	83
937000	1801500	23
937000	1802500	0
937000	1803000	78
937000	1803500	63
937000	1804000	38
937000	1805000	8
937000	1805500	23
937000	1806000	68
937000	1806500	5
937000	1809000	23
937000	1810500	5
937000	1811000	18
937000	1811500	5
937000	1812000	0
937000	1812500	43
937000	1814000	28
937000	1814500	18
937000	1815000	8
937000	1818500	8
937000	1819000	8
937000	1819500	8
937000	1820000	13
937000	1820500	5
937000	1823000	38
937000	1823500	8
937000	1824000	148
937000	1824500	68
937000	1825000	23
937000	1825500	173
937000	1826000	23
937000	1826500	38
937000	1827000	253
937000	1827500	106
937000	1828000	791
937000	1828500	682
937000	1829000	58
937000	1829500	13
937000	1830000	83
937000	1830500	13
937000	1831000	48
937000	1831500	63
937000	1832500	38
937000	1834500	18
937000	1835500	33
937000	1836000	68
937000	1837000	38
937000	1838000	5
937000	1838500	73
937000	1839000	33
937000	1839500	18
937000	1840000	8
937000	1840500	28
937000	1841000	5
937000	1842500	5
937000	1843000	5
937000	1848500	8
937000	1849000	28
937000	1849500	48
937000	1850000	8
937000	1850500	5
937000	1851000	48
937000	1851500	88
937000	1852000	33
937000	1852500	143
937000	1853000	23
937000	1853500	63
937000	1854000	133
937000	1854500	128
937000	1855000	98
937000	1855500	43
937000	1856000	88
937000	1856500	73
937000	1857000	128
937000	1857500	78
937000	1858000	73
937000	1858500	23
937000	1859000	58
937000	1859500	8
937000	1860000	13
937000	1860500	18
937000	1861000	5
937000	1861500	68
937000	1862000	5
937000	1862500	5
937000	1863000	13
937000	1864000	73
937000	1864500	48
937000	1865500	48
937000	1866000	28
937000	1867000	53
937000	1867500	23
937000	1868000	0
937000	1868500	13
937000	1869000	28
937000	1870500	5
937000	1871000	33
937000	1871500	43
937000	1872000	18
937000	1872500	5
937000	1873000	73
937000	1873500	93
937000	1874000	18
937000	1874500	58
937000	1875000	23
937000	1875500	48
937000	1876000	23
937000	1876500	28
937000	1877000	13
937000	1877500	18
937000	1878000	83
937000	1878500	13
937000	1879000	123
937000	1879500	13
937000	1880000	5
937000	1892000	189
937000	1892500	33
937000	1893000	123
937000	1893500	118
937000	1894000	13
937000	1894500	13
937000	1895000	8
937000	1895500	94
937000	1896000	380
937000	1896500	2026
937000	1897000	43
937000	1897500	8
937000	1898000	8
937000	1898500	8
937000	1899000	13
937000	1899500	58
937500	1800000	8
937500	1800500	33
937500	1801000	48
937500	1801500	153
937500	1802000	8
937500	1803500	13
937500	1804000	93
937500	1804500	13
937500	1805000	229
937500	1805500	103
937500	1806000	128
937500	1806500	48
937500	1807000	28
937500	1807500	48
937500	1808500	33
937500	1809000	58
937500	1810500	8
937500	1811000	5
937500	1812000	18
937500	1812500	13
937500	1813500	5
937500	1814000	13
937500	1814500	68
937500	1815000	5
937500	1815500	5
937500	1816000	28
937500	1817000	28
937500	1817500	48
937500	1818500	5
937500	1819000	8
937500	1820500	24
937500	1821000	43
937500	1821500	8
937500	1822500	8
937500	1823500	8
937500	1824000	13
937500	1824500	8
937500	1827000	8
937500	1827500	1690
937500	1828000	2041
937500	1828500	1907
937500	1829000	179
937500	1829500	43
937500	1830000	8
937500	1830500	33
937500	1835500	8
937500	1838000	5
937500	1838500	23
937500	1840000	13
937500	1840500	18
937500	1841000	38
937500	1841500	63
937500	1842000	18
937500	1843500	78
937500	1844000	23
937500	1845000	5
937500	1845500	13
937500	1847000	5
937500	1849000	0
937500	1849500	18
937500	1850000	88
937500	1850500	83
937500	1851000	53
937500	1851500	38
937500	1852000	33
937500	1852500	5
937500	1853000	78
937500	1853500	43
937500	1854000	258
937500	1854500	123
937500	1857000	113
937500	1857500	233
937500	1858000	118
937500	1858500	93
937500	1859000	23
937500	1859500	13
937500	1860000	43
937500	1860500	63
937500	1861000	28
937500	1861500	33
937500	1862000	38
937500	1862500	188
937500	1863000	18
937500	1864000	8
937500	1864500	33
937500	1865000	38
937500	1865500	143
937500	1866000	8
937500	1866500	48
937500	1867000	23
937500	1867500	28
937500	1868000	13
937500	1868500	68
937500	1869000	18
937500	1869500	23
937500	1870000	38
937500	1870500	8
937500	1871000	13
937500	1871500	28
937500	1872000	43
937500	1872500	8
937500	1873000	33
937500	1873500	23
937500	1874000	28
937500	1874500	58
937500	1875000	28
937500	1875500	58
937500	1876000	28
937500	1876500	18
937500	1877000	18
937500	1877500	28
937500	1878000	48
937500	1878500	28
937500	1879000	118
937500	1879500	13
937500	1880000	33
937500	1880500	73
937500	1889500	142
937500	1890000	130
937500	1892000	0
937500	1892500	53
937500	1893000	43
937500	1893500	68
937500	1894000	13
937500	1895000	13
937500	1895500	63
937500	1896000	13
937500	1896500	43
937500	1897000	8
937500	1897500	28
937500	1898000	83
937500	1898500	48
937500	1899000	5
937500	1899500	63
938000	1801500	33
938000	1803500	28
938000	1804000	163
938000	1804500	78
938000	1805000	68
938000	1806000	258
938000	1806500	83
938000	1807000	28
938000	1807500	13
938000	1808000	18
938000	1809000	28
938000	1811000	48
938000	1811500	33
938000	1812000	8
938000	1812500	8
938000	1813500	53
938000	1814000	43
938000	1814500	18
938000	1815000	33
938000	1815500	8
938000	1816000	18
938000	1817500	5
938000	1820500	5
938000	1821000	33
938000	1821500	23
938000	1822000	8
938000	1827500	78
938000	1828000	301
938000	1828500	93
938000	1829000	13
938000	1829500	73
938000	1830000	38
938000	1830500	13
938000	1831000	13
938000	1831500	8
938000	1832500	8
938000	1833000	33
938000	1833500	5
938000	1835500	5
938000	1840000	8
938000	1840500	23
938000	1841000	63
938000	1841500	5
938000	1842000	13
938000	1842500	8
938000	1843500	18
938000	1844000	48
938000	1845000	5
938000	1845500	8
938000	1846000	28
938000	1846500	23
938000	1847000	23
938000	1847500	8
938000	1852000	18
938000	1852500	83
938000	1853000	108
938000	1853500	206
938000	1854000	133
938000	1854500	8
938000	1857500	23
938000	1858000	18
938000	1858500	43
938000	1859000	23
938000	1859500	118
938000	1860000	18
938000	1860500	53
938000	1861000	38
938000	1861500	8
938000	1862000	73
938000	1862500	53
938000	1863000	13
938000	1864000	33
938000	1864500	73
938000	1865000	68
938000	1865500	13
938000	1866000	23
938000	1866500	23
938000	1867000	5
938000	1867500	13
938000	1868000	0
938000	1868500	28
938000	1869000	33
938000	1869500	23
938000	1870000	48
938000	1870500	13
938000	1871000	5
938000	1871500	43
938000	1872000	13
938000	1872500	28
938000	1873000	23
938000	1873500	43
938000	1874000	63
938000	1874500	78
938000	1875000	43
938000	1875500	23
938000	1876000	679
938000	1876500	53
938000	1877000	83
938000	1877500	43
938000	1878000	33
938000	1878500	48
938000	1879000	48
938000	1879500	33
938000	1880000	93
938000	1880500	28
938000	1881000	5
938000	1882500	31
938000	1889500	63
938000	1892500	8
938000	1893000	28
938000	1893500	5
938000	1894000	103
938000	1894500	13
938000	1895000	13
938000	1895500	23
938000	1896500	38
938000	1897000	28
938000	1897500	103
938000	1898000	83
938000	1898500	83
938000	1899000	23
938000	1899500	28
938500	1801500	63
938500	1802000	73
938500	1804000	18
938500	1804500	68
938500	1805000	5
938500	1806000	13
938500	1806500	28
938500	1807000	28
938500	1807500	53
938500	1809000	38
938500	1809500	63
938500	1810000	13
938500	1810500	18
938500	1811000	33
938500	1811500	8
938500	1812500	13
938500	1814000	13
938500	1814500	13
938500	1815000	33
938500	1815500	8
938500	1818000	53
938500	1818500	23
938500	1821000	38
938500	1821500	18
938500	1822000	8
938500	1827500	5
938500	1828000	93
938500	1828500	223
938500	1829000	13
938500	1829500	5
938500	1830000	13
938500	1830500	5
938500	1831000	18
938500	1831500	13
938500	1833000	8
938500	1833500	53
938500	1834000	5
938500	1840000	8
938500	1840500	0
938500	1841000	48
938500	1841500	5
938500	1842000	63
938500	1842500	13
938500	1843000	43
938500	1844000	18
938500	1844500	5
938500	1845500	8
938500	1846500	8
938500	1848000	18
938500	1848500	28
938500	1849000	23
938500	1849500	13
938500	1850000	5
938500	1850500	38
938500	1851000	13
938500	1852000	8
938500	1854000	43
938500	1854500	58
938500	1855500	13
938500	1856000	8
938500	1856500	48
938500	1857000	33
938500	1859500	5
938500	1860000	73
938500	1860500	33
938500	1861000	5
938500	1861500	13
938500	1862000	23
938500	1862500	23
938500	1863000	168
938500	1863500	103
938500	1864000	33
938500	1864500	58
938500	1865000	58
938500	1865500	13
938500	1866000	38
938500	1866500	5
938500	1867000	13
938500	1867500	5
938500	1868000	58
938500	1868500	28
938500	1869000	33
938500	1869500	73
938500	1870000	53
938500	1870500	38
938500	1871000	33
938500	1871500	13
938500	1872000	53
938500	1872500	28
938500	1873000	63
938500	1873500	8
938500	1874500	8
938500	1875000	18
938500	1875500	88
938500	1876000	38
938500	1876500	88
938500	1877000	103
938500	1877500	28
938500	1878000	28
938500	1878500	53
938500	1879000	133
938500	1879500	63
938500	1880000	48
938500	1880500	28
938500	1881000	8
938500	1890000	18
938500	1894000	33
938500	1894500	88
938500	1895000	33
938500	1896000	8
938500	1896500	68
938500	1897000	157
938500	1897500	256
938500	1898000	224
938500	1898500	131
938500	1899000	8
938500	1899500	58
939000	1800000	13
939000	1801000	13
939000	1801500	33
939000	1802000	163
939000	1802500	5
939000	1804000	158
939000	1804500	93
939000	1806000	18
939000	1806500	113
939000	1807000	108
939000	1807500	53
939000	1808500	5
939000	1809000	23
939000	1809500	113
939000	1810000	13
939000	1810500	28
939000	1811000	5
939000	1811500	8
939000	1812500	13
939000	1813500	13
939000	1814000	8
939000	1814500	23
939000	1815000	43
939000	1817000	8
939000	1817500	28
939000	1818000	18
939000	1823500	5
939000	1825000	0
939000	1827000	28
939000	1827500	53
939000	1828000	83
939000	1828500	8
939000	1829000	18
939000	1829500	68
939000	1830000	23
939000	1830500	23
939000	1831000	5
939000	1831500	23
939000	1832000	43
939000	1832500	18
939000	1833000	48
939000	1833500	5
939000	1834000	33
939000	1840000	33
939000	1840500	23
939000	1842000	13
939000	1843000	23
939000	1843500	5
939000	1844500	38
939000	1845000	18
939000	1847000	8
939000	1847500	8
939000	1849000	8
939000	1850500	93
939000	1851000	138
939000	1851500	28
939000	1852000	13
939000	1853500	5
939000	1854000	120
939000	1854500	18
939000	1855000	98
939000	1855500	88
939000	1856000	58
939000	1857000	58
939000	1857500	88
939000	1859000	98
939000	1859500	148
939000	1860500	467
939000	1861000	8
939000	1861500	23
939000	1862000	108
939000	1862500	73
939000	1863000	68
939000	1864500	8
939000	1865000	38
939000	1865500	43
939000	1866500	13
939000	1867000	5
939000	1867500	73
939000	1868000	38
939000	1868500	23
939000	1869500	8
939000	1870000	28
939000	1870500	23
939000	1873000	13
939000	1873500	33
939000	1875000	33
939000	1875500	83
939000	1876000	73
939000	1876500	183
939000	1877000	13
939000	1877500	23
939000	1892500	33
939000	1893000	171
939000	1893500	88
939000	1894000	68
939000	1894500	83
939000	1895000	48
939000	1895500	8
939000	1896000	93
939000	1896500	83
939000	1897000	301
939000	1897500	1718
939000	1898000	546
939000	1898500	2308
939000	1899000	361
939000	1899500	23
939500	1801000	23
939500	1801500	8
939500	1802000	8
939500	1802500	8
939500	1804000	43
939500	1804500	58
939500	1806500	48
939500	1807000	53
939500	1807500	8
939500	1808000	13
939500	1808500	8
939500	1809000	13
939500	1809500	23
939500	1810000	0
939500	1811000	18
939500	1811500	13
939500	1812000	18
939500	1812500	38
939500	1814000	43
939500	1814500	0
939500	1815000	13
939500	1818500	5
939500	1819000	58
939500	1822500	5
939500	1823000	68
939500	1824000	5
939500	1825000	28
939500	1825500	5
939500	1826000	5
939500	1826500	8
939500	1827000	43
939500	1827500	203
939500	1828000	13
939500	1828500	8
939500	1829000	18
939500	1829500	13
939500	1830000	38
939500	1830500	13
939500	1831500	53
939500	1832000	13
939500	1832500	43
939500	1833000	43
939500	1833500	8
939500	1834000	48
939500	1834500	23
939500	1835000	0
939500	1840000	23
939500	1840500	5
939500	1841500	8
939500	1842000	63
939500	1843500	8
939500	1844000	8
939500	1844500	83
939500	1845000	113
939500	1845500	18
939500	1846000	13
939500	1846500	18
939500	1847000	33
939500	1848000	18
939500	1849000	68
939500	1849500	8
939500	1851000	63
939500	1851500	8
939500	1852000	58
939500	1852500	53
939500	1853000	228
939500	1853500	468
939500	1854000	98
939500	1854500	118
939500	1855000	303
939500	1856000	13
939500	1857000	33
939500	1857500	73
939500	1859000	93
939500	1859500	148
939500	1860500	83
939500	1861000	153
939500	1861500	28
939500	1862000	123
939500	1864500	28
939500	1865000	68
939500	1865500	28
939500	1866000	38
939500	1866500	33
939500	1867000	58
939500	1868000	28
939500	1868500	38
939500	1869000	73
939500	1869500	98
939500	1873500	5
939500	1875500	13
939500	1876000	99
939500	1876500	203
939500	1877000	13
939500	1889500	562
939500	1892000	0
939500	1892500	48
939500	1893000	0
939500	1894000	8
939500	1894500	68
939500	1895500	38
939500	1896000	93
939500	1896500	5
939500	1897000	48
939500	1897500	53
939500	1898000	83
939500	1898500	1120
939500	1899000	261
939500	1899500	38
940000	1801000	33
940000	1801500	53
940000	1802000	48
940000	1802500	98
940000	1804000	18
940000	1804500	58
940000	1806500	48
940000	1807000	53
940000	1808000	53
940000	1808500	13
940000	1809000	5
940000	1809500	18
940000	1810500	53
940000	1811000	53
940000	1811500	58
940000	1812000	5
940000	1813000	48
940000	1813500	13
940000	1814000	63
940000	1814500	13
940000	1815000	18
940000	1816500	38
940000	1817500	8
940000	1818000	38
940000	1818500	13
940000	1819000	23
940000	1819500	8
940000	1823000	18
940000	1823500	13
940000	1824000	43
940000	1825000	18
940000	1826000	5
940000	1826500	5
940000	1827000	43
940000	1827500	18
940000	1828500	8
940000	1829000	18
940000	1830000	43
940000	1830500	5
940000	1831000	18
940000	1832500	18
940000	1833000	8
940000	1833500	18
940000	1834000	38
940000	1834500	43
940000	1835000	58
940000	1835500	38
940000	1836000	8
940000	1840000	33
940000	1840500	28
940000	1841000	28
940000	1842000	8
940000	1842500	5
940000	1843500	5
940000	1844500	8
940000	1845500	28
940000	1846000	8
940000	1846500	13
940000	1847000	50
940000	1847500	18
940000	1848000	33
940000	1848500	13
940000	1851500	5
940000	1852500	13
940000	1853000	287
940000	1853500	1236
940000	1854000	2309
940000	1854500	2319
940000	1855000	3760
940000	1855500	103
940000	1856000	13
940000	1856500	123
940000	1857000	73
940000	1857500	13
940000	1858000	143
940000	1858500	33
940000	1860000	8
940000	1860500	303
940000	1861000	98
940000	1861500	18
940000	1863000	5
940000	1865000	93
940000	1865500	8
940000	1866000	28
940000	1866500	5
940000	1867000	28
940000	1868000	128
940000	1868500	33
940000	1869000	8
940000	1888000	58
940000	1889000	28
940000	1889500	84
940000	1897000	43
940000	1897500	5
940000	1898000	83
940000	1898500	245
940000	1899000	73
940000	1899500	78
940500	1802000	183
940500	1802500	138
940500	1804500	38
940500	1805000	18
940500	1806500	28
940500	1807000	248
940500	1807500	63
940500	1808000	8
940500	1808500	5
940500	1809000	64
940500	1809500	18
940500	1810000	5
940500	1811500	23
940500	1812000	8
940500	1812500	23
940500	1814000	33
940500	1815000	8
940500	1815500	28
940500	1816000	13
940500	1816500	58
940500	1817000	8
940500	1818000	23
940500	1818500	5
940500	1819000	48
940500	1819500	5
940500	1820000	18
940500	1821500	38
940500	1822000	13
940500	1823500	0
940500	1827000	48
940500	1828500	8
940500	1829000	28
940500	1829500	13
940500	1830000	13
940500	1830500	8
940500	1831000	13
940500	1831500	5
940500	1832000	38
940500	1832500	8
940500	1833000	33
940500	1833500	33
940500	1834000	78
940500	1834500	13
940500	1835000	18
940500	1835500	13
940500	1836000	78
940500	1836500	33
940500	1837500	38
940500	1838000	18
940500	1839000	8
940500	1839500	13
940500	1843500	5
940500	1844000	8
940500	1844500	23
940500	1846500	43
940500	1847000	28
940500	1847500	18
940500	1848000	8
940500	1848500	8
940500	1849000	23
940500	1849500	13
940500	1850000	28
940500	1850500	23
940500	1852500	28
940500	1853000	103
940500	1853500	1786
940500	1854000	974
940500	1854500	1751
940500	1855000	43
940500	1855500	138
940500	1856000	148
940500	1856500	168
940500	1857000	138
940500	1857500	208
940500	1858000	604
940500	1858500	1155
940500	1859000	43
940500	1860500	18
940500	1863000	8
940500	1863500	18
940500	1864000	23
940500	1866000	23
940500	1866500	58
940500	1867000	88
940500	1867500	78
940500	1868000	18
940500	1868500	5
940500	1888000	13
940500	1888500	2320
940500	1889000	48
940500	1889500	8
940500	1893000	73
940500	1894500	38
940500	1895000	48
940500	1895500	5
940500	1896500	28
940500	1897000	148
940500	1897500	93
940500	1898000	43
940500	1898500	0
940500	1899000	8
940500	1899500	63
941000	1800000	5
941000	1802000	43
941000	1802500	53
941000	1804500	128
941000	1805000	63
941000	1806500	93
941000	1807000	103
941000	1807500	178
941000	1808000	38
941000	1808500	5
941000	1809000	38
941000	1811000	23
941000	1811500	118
941000	1812000	68
941000	1812500	43
941000	1813000	8
941000	1813500	33
941000	1814500	23
941000	1815000	8
941000	1815500	83
941000	1816000	68
941000	1816500	0
941000	1817500	8
941000	1818000	43
941000	1818500	8
941000	1819500	8
941000	1820000	33
941000	1820500	38
941000	1821000	13
941000	1822500	18
941000	1823000	73
941000	1823500	8
941000	1826000	8
941000	1826500	5
941000	1827500	5
941000	1828000	5
941000	1828500	8
941000	1829000	13
941000	1830000	23
941000	1830500	5
941000	1831000	18
941000	1831500	5
941000	1832500	23
941000	1833000	28
941000	1835000	33
941000	1835500	33
941000	1836000	161
941000	1836500	8
941000	1837000	53
941000	1837500	38
941000	1838000	28
941000	1838500	18
941000	1839000	93
941000	1839500	5
941000	1840000	68
941000	1845000	8
941000	1845500	5
941000	1846000	18
941000	1846500	8
941000	1849000	38
941000	1849500	28
941000	1852500	13
941000	1853000	795
941000	1853500	657
941000	1854000	1814
941000	1854500	407
941000	1855000	33
941000	1855500	23
941000	1856000	43
941000	1856500	168
941000	1857000	38
941000	1857500	38
941000	1858000	584
941000	1858500	1870
941000	1859000	1601
941000	1859500	113
941000	1862500	68
941000	1863000	58
941000	1863500	13
941000	1864000	108
941000	1864500	33
941000	1866000	28
941000	1866500	73
941000	1867000	98
941000	1867500	53
941000	1888000	79
941000	1888500	636
941000	1889000	297
941000	1892500	5
941000	1893000	28
941000	1893500	5
941000	1894500	28
941000	1895000	23
941000	1895500	113
941000	1896000	8
941000	1896500	73
941000	1897000	53
941000	1897500	18
941000	1898500	23
941000	1899000	98
941000	1899500	139
941500	1800000	23
941500	1800500	5
941500	1801000	5
941500	1801500	18
941500	1802000	18
941500	1802500	58
941500	1803000	58
941500	1803500	23
941500	1806500	5
941500	1807000	133
941500	1807500	273
941500	1808000	88
941500	1808500	13
941500	1809000	33
941500	1810000	23
941500	1810500	5
941500	1811000	5
941500	1811500	68
941500	1812000	43
941500	1812500	675
941500	1813000	88
941500	1813500	13
941500	1814000	28
941500	1814500	53
941500	1815000	13
941500	1815500	33
941500	1816000	23
941500	1816500	8
941500	1817000	5
941500	1821000	8
941500	1823000	23
941500	1823500	5
941500	1826500	28
941500	1827000	38
941500	1828500	8
941500	1829000	5
941500	1829500	33
941500	1830000	83
941500	1830500	38
941500	1831000	5
941500	1831500	18
941500	1832000	13
941500	1832500	8
941500	1835500	8
941500	1836000	63
941500	1837000	5
941500	1837500	33
941500	1840000	28
941500	1840500	18
941500	1842000	8
941500	1842500	28
941500	1843000	23
941500	1845000	5
941500	1845500	18
941500	1846000	38
941500	1846500	63
941500	1848000	8
941500	1848500	98
941500	1849500	33
941500	1850000	5
941500	1850500	18
941500	1852500	113
941500	1853000	1560
941500	1853500	1654
941500	1854000	1713
941500	1854500	0
941500	1855000	38
941500	1855500	5
941500	1857000	13
941500	1857500	5
941500	1858000	254
941500	1858500	364
941500	1859000	456
941500	1859500	0
941500	1862500	108
941500	1863000	108
941500	1864000	33
941500	1864500	58
941500	1867500	5
941500	1884500	13
941500	1885000	193
941500	1888000	48
941500	1888500	169
941500	1889000	346
941500	1893000	473
941500	1893500	43
941500	1894500	13
941500	1895500	8
941500	1896000	5
941500	1896500	158
941500	1897000	8
941500	1898000	8
941500	1898500	8
942000	1800000	5
942000	1800500	5
942000	1801500	23
942000	1802000	38
942000	1803000	48
942000	1803500	138
942000	1806500	13
942000	1807000	178
942000	1807500	43
942000	1808000	143
942000	1808500	18
942000	1809000	88
942000	1809500	123
942000	1810000	13
942000	1810500	28
942000	1811500	5
942000	1812000	153
942000	1812500	233
942000	1813000	133
942000	1813500	38
942000	1814000	38
942000	1814500	5
942000	1815000	18
942000	1815500	53
942000	1816000	18
942000	1816500	28
942000	1817000	8
942000	1817500	13
942000	1818000	43
942000	1818500	8
942000	1819000	13
942000	1821000	13
942000	1821500	8
942000	1822000	48
942000	1824000	5
942000	1827000	5
942000	1830000	28
942000	1830500	5
942000	1831000	23
942000	1831500	23
942000	1832000	38
942000	1833500	5
942000	1836000	0
942000	1836500	8
942000	1837000	18
942000	1837500	23
942000	1838000	148
942000	1839500	23
942000	1840000	73
942000	1840500	33
942000	1841000	53
942000	1841500	98
942000	1842000	5
942000	1842500	13
942000	1843000	43
942000	1843500	33
942000	1844000	38
942000	1844500	23
942000	1845000	33
942000	1845500	13
942000	1846000	8
942000	1849000	8
942000	1849500	43
942000	1850500	78
942000	1851000	0
942000	1851500	53
942000	1852000	8
942000	1852500	38
942000	1853000	452
942000	1853500	1287
942000	1854000	560
942000	1854500	23
942000	1857000	13
942000	1857500	103
942000	1858000	98
942000	1858500	28
942000	1859000	33
942000	1859500	18
942000	1860000	188
942000	1860500	23
942000	1861500	33
942000	1862500	5
942000	1863000	73
942000	1864500	33
942000	1869000	13
942000	1869500	33
942000	1870000	53
942000	1872000	58
942000	1872500	78
942000	1873000	8
942000	1884500	248
942000	1885000	1349
942000	1885500	28
942000	1888000	13
942000	1888500	123
942000	1889000	98
942000	1892500	5
942000	1893000	18
942000	1893500	173
942000	1894000	5
942000	1895000	18
942000	1895500	23
942000	1896000	5
942000	1896500	88
942000	1897000	291
942000	1897500	13
942000	1898000	18
942000	1898500	18
942000	1899500	5
942500	1800000	0
942500	1800500	5
942500	1801000	13
942500	1802000	23
942500	1803000	8
942500	1803500	98
942500	1807000	33
942500	1808000	33
942500	1808500	204
942500	1809000	58
942500	1809500	8
942500	1810000	18
942500	1810500	43
942500	1811000	98
942500	1811500	13
942500	1812000	28
942500	1812500	43
942500	1813500	23
942500	1814500	23
942500	1815000	123
942500	1815500	18
942500	1816000	8
942500	1816500	13
942500	1817500	78
942500	1818000	43
942500	1818500	5
942500	1821000	48
942500	1821500	33
942500	1822000	13
942500	1824500	5
942500	1826500	5
942500	1827500	8
942500	1830500	23
942500	1831500	0
942500	1832000	13
942500	1833500	13
942500	1834000	8
942500	1835000	13
942500	1838000	18
942500	1839500	8
942500	1840000	18
942500	1840500	58
942500	1841000	13
942500	1841500	33
942500	1842000	43
942500	1842500	8
942500	1843000	8
942500	1843500	5
942500	1844500	53
942500	1845000	18
942500	1845500	0
942500	1846000	93
942500	1847000	8
942500	1848000	5
942500	1848500	8
942500	1850500	13
942500	1851000	18
942500	1851500	28
942500	1852000	5
942500	1852500	8
942500	1853000	63
942500	1853500	83
942500	1854500	99
942500	1857500	23
942500	1858000	8
942500	1858500	53
942500	1859000	18
942500	1859500	178
942500	1860000	248
942500	1861000	118
942500	1861500	0
942500	1864000	48
942500	1865500	63
942500	1866500	8
942500	1867000	8
942500	1867500	18
942500	1868000	88
942500	1868500	133
942500	1869000	5
942500	1869500	63
942500	1870000	8
942500	1871000	8
942500	1871500	73
942500	1872000	1182
942500	1872500	43
942500	1873000	73
942500	1884000	110
942500	1884500	68
942500	1885000	83
942500	1885500	58
942500	1887500	53
942500	1888000	58
942500	1888500	138
942500	1890500	93
942500	1892000	0
942500	1892500	5
942500	1893000	33
942500	1893500	173
942500	1894000	18
942500	1894500	83
942500	1895000	136
942500	1895500	0
942500	1897000	123
942500	1897500	48
942500	1898000	43
942500	1898500	8
942500	1899500	13
943000	1801000	8
943000	1802000	28
943000	1803000	28
943000	1803500	123
943000	1804000	13
943000	1808000	18
943000	1808500	480
943000	1809000	13
943000	1809500	63
943000	1810000	98
943000	1810500	23
943000	1811000	5
943000	1812000	23
943000	1812500	28
943000	1813000	5
943000	1813500	8
943000	1814500	5
943000	1815000	78
943000	1815500	38
943000	1816000	8
943000	1817500	18
943000	1818000	28
943000	1818500	5
943000	1821500	53
943000	1825000	18
943000	1826000	8
943000	1826500	5
943000	1827500	8
943000	1828000	0
943000	1835500	23
943000	1836000	13
943000	1839000	18
943000	1839500	28
943000	1840000	8
943000	1840500	23
943000	1841000	33
943000	1841500	128
943000	1842000	28
943000	1842500	108
943000	1843000	83
943000	1844000	58
943000	1844500	53
943000	1845000	223
943000	1845500	5
943000	1846000	28
943000	1846500	28
943000	1847000	13
943000	1847500	23
