id,name,date,rainfall
315,성삼재,2022-07-31,164
315,성삼재,2022-08-01,97.5
315,성삼재,2022-08-02,20
315,성삼재,2022-08-03,34.5
315,성삼재,2022-08-04,7
315,성삼재,2022-08-05,5.5
315,성삼재,2022-08-06,0
315,성삼재,2022-08-07,1
315,성삼재,2022-08-08,0
315,성삼재,2022-08-09,0
315,성삼재,2022-08-10,0
315,성삼재,2022-08-11,14.5
316,무등산,2022-07-12,.5
316,무등산,2022-07-13,.5
316,무등산,2022-07-14,21.5
316,무등산,2022-07-15,0
316,무등산,2022-07-16,0
316,무등산,2022-07-17,.5
316,무등산,2022-07-18,58.5
316,무등산,2022-07-19,3.5
316,무등산,2022-07-20,1
316,무등산,2022-07-21,6
316,무등산,2022-07-22,0
316,무등산,2022-07-23,33
316,무등산,2022-07-24,36.5
316,무등산,2022-07-26,0
316,무등산,2022-07-27,0
316,무등산,2022-07-28,0
316,무등산,2022-07-29,0
316,무등산,2022-07-30,.5
316,무등산,2022-07-31,52
316,무등산,2022-08-01,12.5
316,무등산,2022-08-02,11
316,무등산,2022-08-03,15
316,무등산,2022-08-04,.5
316,무등산,2022-08-05,4
316,무등산,2022-08-06,0
316,무등산,2022-08-07,0
316,무등산,2022-08-08,.5
316,무등산,2022-08-09,0
316,무등산,2022-08-10,0
316,무등산,2022-08-11,7.5
317,모악산,2022-07-12,0
317,모악산,2022-07-13,0
317,모악산,2022-07-14,4
317,모악산,2022-07-15,0
317,모악산,2022-07-16,0
317,모악산,2022-07-17,0
317,모악산,2022-07-18,54.5
317,모악산,2022-07-19,.5
317,모악산,2022-07-20,2
317,모악산,2022-07-21,10.5
317,모악산,2022-07-22,7.5
317,모악산,2022-07-23,1.5
317,모악산,2022-07-24,7
317,모악산,2022-07-25,.5
317,모악산,2022-07-26,0
317,모악산,2022-07-27,0
317,모악산,2022-07-28,0
317,모악산,2022-07-29,0
317,모악산,2022-07-30,0
317,모악산,2022-07-31,18
317,모악산,2022-08-01,3.5
317,모악산,2022-08-02,5
317,모악산,2022-08-03,20
317,모악산,2022-08-04,1
317,모악산,2022-08-05,.5
317,모악산,2022-08-06,0
317,모악산,2022-08-07,2
317,모악산,2022-08-08,0
317,모악산,2022-08-09,0
317,모악산,2022-08-10,6.5
317,모악산,2022-08-11,52
318,용평,2022-07-12,0
318,용평,2022-07-13,38
318,용평,2022-07-14,2
318,용평,2022-07-15,11.5
318,용평,2022-07-16,.5
318,용평,2022-07-17,1
318,용평,2022-07-18,0
318,용평,2022-07-19,0
318,용평,2022-07-20,1
318,용평,2022-07-21,32.5
318,용평,2022-07-22,12.5
318,용평,2022-07-23,14.5
318,용평,2022-07-24,12
318,용평,2022-07-25,0
318,용평,2022-07-26,0
318,용평,2022-07-27,0
318,용평,2022-07-28,0
318,용평,2022-07-29,0
318,용평,2022-07-30,0
318,용평,2022-07-31,18
318,용평,2022-08-01,2
318,용평,2022-08-02,5
318,용평,2022-08-03,1
318,용평,2022-08-04,5.5
318,용평,2022-08-05,0
318,용평,2022-08-06,0
318,용평,2022-08-07,.5
318,용평,2022-08-08,33
318,용평,2022-08-09,135.5
318,용평,2022-08-10,90.5
318,용평,2022-08-11,84.5
319,천부,2022-07-12,0
319,천부,2022-07-13,3
319,천부,2022-07-14,.5
319,천부,2022-07-15,0
319,천부,2022-07-16,0
319,천부,2022-07-17,0
319,천부,2022-07-18,0
319,천부,2022-07-19,0
319,천부,2022-07-20,0
319,천부,2022-07-21,14.5
319,천부,2022-07-22,12.5
319,천부,2022-07-23,0
319,천부,2022-07-24,9
319,천부,2022-07-25,0
319,천부,2022-07-26,0
319,천부,2022-07-27,0
319,천부,2022-07-28,0
319,천부,2022-07-29,0
319,천부,2022-07-30,0
319,천부,2022-07-31,0
319,천부,2022-08-01,0
319,천부,2022-08-02,0
319,천부,2022-08-03,0
319,천부,2022-08-04,5.5
319,천부,2022-08-05,0
319,천부,2022-08-06,0
319,천부,2022-08-07,0
319,천부,2022-08-08,0
319,천부,2022-08-09,0
319,천부,2022-08-10,17
319,천부,2022-08-11,48.5
320,향로봉,2022-07-12,3.5
320,향로봉,2022-07-13,35.5
320,향로봉,2022-07-14,1.5
320,향로봉,2022-07-15,4
320,향로봉,2022-07-16,1.5
320,향로봉,2022-07-17,.5
320,향로봉,2022-07-18,0
320,향로봉,2022-07-19,0
320,향로봉,2022-07-20,2
320,향로봉,2022-07-21,112
320,향로봉,2022-07-22,17
320,향로봉,2022-07-23,18
320,향로봉,2022-07-24,12
320,향로봉,2022-07-25,0
320,향로봉,2022-07-26,0
320,향로봉,2022-07-27,0
320,향로봉,2022-07-28,0
320,향로봉,2022-07-29,.5
320,향로봉,2022-07-30,0
320,향로봉,2022-07-31,19
320,향로봉,2022-08-01,14
320,향로봉,2022-08-02,37.5
320,향로봉,2022-08-03,1.5
320,향로봉,2022-08-04,3
320,향로봉,2022-08-05,5.5
320,향로봉,2022-08-06,0
320,향로봉,2022-08-07,4.5
320,향로봉,2022-08-08,57.5
320,향로봉,2022-08-09,114.5
320,향로봉,2022-08-10,16
320,향로봉,2022-08-11,1.5
321,원통,2022-07-12,0
321,원통,2022-07-13,36.5
321,원통,2022-07-14,1
321,원통,2022-07-15,5
321,원통,2022-07-16,1.5
321,원통,2022-07-17,1.5
321,원통,2022-07-18,0
321,원통,2022-07-19,0
321,원통,2022-07-20,2
321,원통,2022-07-21,34
321,원통,2022-07-22,3
321,원통,2022-07-23,7.5
321,원통,2022-07-24,3.5
