id,name,date,rainfall
416,은평,1998-08-27,11
416,은평,1998-08-28,0
416,은평,1998-08-29,0
416,은평,1998-08-30,1
416,은평,1998-08-31,2.5
417,금천,1998-08-01,19.5
417,금천,1998-08-02,10.5
417,금천,1998-08-03,25.5
417,금천,1998-08-04,77.5
417,금천,1998-08-05,20.5
417,금천,1998-08-06,55.5
417,금천,1998-08-07,15.5
417,금천,1998-08-08,254.5
417,금천,1998-08-09,0
417,금천,1998-08-10,75
417,금천,1998-08-11,40
417,금천,1998-08-12,8.5
417,금천,1998-08-13,0
417,금천,1998-08-15,31.5
417,금천,1998-08-16,0
417,금천,1998-08-17,0
417,금천,1998-08-18,0
417,금천,1998-08-19,.5
417,금천,1998-08-20,8.5
417,금천,1998-08-21,0
417,금천,1998-08-22,0
417,금천,1998-08-24,1.5
417,금천,1998-08-25,0
417,금천,1998-08-26,0
417,금천,1998-08-27,.5
417,금천,1998-08-28,0
417,금천,1998-08-29,1.5
417,금천,1998-08-30,.5
417,금천,1998-08-31,0
420,북한산,1998-08-01,16.5
420,북한산,1998-08-02,4
420,북한산,1998-08-03,14.5
420,북한산,1998-08-04,103.5
420,북한산,1998-08-05,53
420,북한산,1998-08-06,232.5
420,북한산,1998-08-09,0
420,북한산,1998-08-10,34.5
420,북한산,1998-08-11,8.5
420,북한산,1998-08-12,59.5
420,북한산,1998-08-13,4.5
420,북한산,1998-08-16,2
420,북한산,1998-08-17,1
420,북한산,1998-08-18,.5
420,북한산,1998-08-19,1.5
420,북한산,1998-08-20,.5
420,북한산,1998-08-21,0
420,북한산,1998-08-22,0
420,북한산,1998-08-23,6.5
420,북한산,1998-08-24,0
420,북한산,1998-08-25,0
420,북한산,1998-08-26,18
420,북한산,1998-08-27,40.5
420,북한산,1998-08-28,0
420,북한산,1998-08-29,1.5
420,북한산,1998-08-30,2
420,북한산,1998-08-31,.5
500,양도,1998-08-01,11.5
500,양도,1998-08-02,0
500,양도,1998-08-03,0
500,양도,1998-08-04,20.5
500,양도,1998-08-05,62.5
500,양도,1998-08-06,39
500,양도,1998-08-07,3
500,양도,1998-08-08,24.5
500,양도,1998-08-09,.5
500,양도,1998-08-10,34
500,양도,1998-08-11,5
500,양도,1998-08-12,6.5
500,양도,1998-08-13,0
500,양도,1998-08-15,47
500,양도,1998-08-16,.5
500,양도,1998-08-17,0
500,양도,1998-08-18,0
500,양도,1998-08-19,0
500,양도,1998-08-20,0
500,양도,1998-08-21,0
500,양도,1998-08-22,0
500,양도,1998-08-23,28
500,양도,1998-08-24,0
500,양도,1998-08-25,0
500,양도,1998-08-26,0
500,양도,1998-08-27,0
500,양도,1998-08-28,0
500,양도,1998-08-29,0
500,양도,1998-08-30,0
500,양도,1998-08-31,5.5
501,대연평,1998-08-01,2.5
501,대연평,1998-08-02,0
501,대연평,1998-08-03,0
501,대연평,1998-08-04,10
501,대연평,1998-08-05,55.5
501,대연평,1998-08-06,77.5
501,대연평,1998-08-07,42
501,대연평,1998-08-08,0
501,대연평,1998-08-09,0
501,대연평,1998-08-10,105
501,대연평,1998-08-11,0
501,대연평,1998-08-12,.5
501,대연평,1998-08-13,0
501,대연평,1998-08-15,22.5
501,대연평,1998-08-16,0
501,대연평,1998-08-17,0
501,대연평,1998-08-18,0
501,대연평,1998-08-19,0
501,대연평,1998-08-20,0
501,대연평,1998-08-21,0
501,대연평,1998-08-22,0
501,대연평,1998-08-23,54
501,대연평,1998-08-24,0
501,대연평,1998-08-25,0
501,대연평,1998-08-26,0
501,대연평,1998-08-27,0
501,대연평,1998-08-28,0
501,대연평,1998-08-29,0
501,대연평,1998-08-30,0
501,대연평,1998-08-31,0
502,교동,1998-08-01,12.5
502,교동,1998-08-02,0
502,교동,1998-08-03,.5
502,교동,1998-08-04,51.5
502,교동,1998-08-05,41.5
502,교동,1998-08-06,94.5
502,교동,1998-08-07,6
502,교동,1998-08-08,24
502,교동,1998-08-09,0
502,교동,1998-08-10,110
502,교동,1998-08-11,1
502,교동,1998-08-12,27.5
502,교동,1998-08-13,1.5
502,교동,1998-08-15,41.5
502,교동,1998-08-16,0
502,교동,1998-08-17,0
502,교동,1998-08-18,0
502,교동,1998-08-19,0
502,교동,1998-08-20,0
502,교동,1998-08-21,0
502,교동,1998-08-22,0
502,교동,1998-08-23,22
502,교동,1998-08-24,0
502,교동,1998-08-25,0
502,교동,1998-08-26,0
502,교동,1998-08-27,2.5
502,교동,1998-08-28,0
502,교동,1998-08-29,0
502,교동,1998-08-30,0
502,교동,1998-08-31,0
503,도라산,1998-08-01,15
503,도라산,1998-08-02,0
503,도라산,1998-08-03,9.5
503,도라산,1998-08-04,68
503,도라산,1998-08-05,56
503,도라산,1998-08-06,66.5
503,도라산,1998-08-07,33
503,도라산,1998-08-08,77.5
503,도라산,1998-08-09,.5
503,도라산,1998-08-10,40
503,도라산,1998-08-11,10
503,도라산,1998-08-12,5.5
503,도라산,1998-08-13,.5
503,도라산,1998-08-15,61.5
503,도라산,1998-08-16,.5
503,도라산,1998-08-17,0
503,도라산,1998-08-18,0
503,도라산,1998-08-19,0
503,도라산,1998-08-20,0
503,도라산,1998-08-21,0
503,도라산,1998-08-22,0
503,도라산,1998-08-23,29
503,도라산,1998-08-24,0
503,도라산,1998-08-25,0
503,도라산,1998-08-26,0
503,도라산,1998-08-27,11.5
503,도라산,1998-08-28,0
503,도라산,1998-08-29,0
503,도라산,1998-08-30,0
503,도라산,1998-08-31,0
504,포천,1998-08-01,41
504,포천,1998-08-02,0
504,포천,1998-08-03,31.5
504,포천,1998-08-04,91
504,포천,1998-08-05,127.5
504,포천,1998-08-06,162.5
504,포천,1998-08-07,259
504,포천,1998-08-08,163
504,포천,1998-08-09,0
504,포천,1998-08-10,45.5
504,포천,1998-08-11,34
504,포천,1998-08-12,3.5
504,포천,1998-08-13,2.5
504,포천,1998-08-15,78.5
504,포천,1998-08-16,0
504,포천,1998-08-17,2.5
504,포천,1998-08-18,0
504,포천,1998-08-19,0
504,포천,1998-08-20,0
504,포천,1998-08-21,0
504,포천,1998-08-22,0
504,포천,1998-08-23,25.5
504,포천,1998-08-24,.5
504,포천,1998-08-25,0
504,포천,1998-08-26,0
504,포천,1998-08-27,5
504,포천,1998-08-28,.5
504,포천,1998-08-29,0
504,포천,1998-08-30,0
504,포천,1998-08-31,1
505,가평조종,1998-08-01,36
505,가평조종,1998-08-02,.5
505,가평조종,1998-08-03,3
505,가평조종,1998-08-04,48
505,가평조종,1998-08-05,28.5
505,가평조종,1998-08-06,3
505,가평조종,1998-08-07,77.5
505,가평조종,1998-08-08,152.5
505,가평조종,1998-08-09,1
505,가평조종,1998-08-10,47.5
505,가평조종,1998-08-11,14.5
505,가평조종,1998-08-12,9.5
505,가평조종,1998-08-13,1
505,가평조종,1998-08-15,52
505,가평조종,1998-08-16,.5
505,가평조종,1998-08-17,8
505,가평조종,1998-08-18,0
505,가평조종,1998-08-19,0
505,가평조종,1998-08-20,2
505,가평조종,1998-08-21,0
505,가평조종,1998-08-22,0
505,가평조종,1998-08-23,20
505,가평조종,1998-08-24,1.5
505,가평조종,1998-08-25,0
505,가평조종,1998-08-26,0
505,가평조종,1998-08-27,10
505,가평조종,1998-08-28,26.5
505,가평조종,1998-08-29,0
505,가평조종,1998-08-30,0
505,가평조종,1998-08-31,0
506,파주금촌,1998-08-01,22
506,파주금촌,1998-08-02,0
506,파주금촌,1998-08-03,8.5
506,파주금촌,1998-08-04,60.5
506,파주금촌,1998-08-05,90.5
506,파주금촌,1998-08-06,388
506,파주금촌,1998-08-07,25
506,파주금촌,1998-08-08,87.5
506,파주금촌,1998-08-09,0
506,파주금촌,1998-08-10,47.5
506,파주금촌,1998-08-11,11
506,파주금촌,1998-08-12,8.5
506,파주금촌,1998-08-13,0
506,파주금촌,1998-08-15,60.5
506,파주금촌,1998-08-16,.5
506,파주금촌,1998-08-17,.5
506,파주금촌,1998-08-18,0
506,파주금촌,1998-08-19,0
506,파주금촌,1998-08-20,0
506,파주금촌,1998-08-21,0
506,파주금촌,1998-08-22,0
506,파주금촌,1998-08-23,17
506,파주금촌,1998-08-24,0
506,파주금촌,1998-08-25,0
506,파주금촌,1998-08-26,0
506,파주금촌,1998-08-27,2
506,파주금촌,1998-08-28,0
506,파주금촌,1998-08-29,0
506,파주금촌,1998-08-30,0
506,파주금촌,1998-08-31,11
507,창수,1998-08-01,33
507,창수,1998-08-02,0
507,창수,1998-08-03,8
507,창수,1998-08-04,109
507,창수,1998-08-05,67
507,창수,1998-08-06,75
507,창수,1998-08-07,80
507,창수,1998-08-08,166.5
507,창수,1998-08-09,.5
507,창수,1998-08-10,50.5
507,창수,1998-08-11,31
507,창수,1998-08-12,10
507,창수,1998-08-13,0
507,창수,1998-08-15,56
507,창수,1998-08-16,0
